"Data Source","World Development Indicators",

"Last Updated Date","2024-09-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Bulgaria","BGR","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","6088384615.38462","6859642857.14286","6424733333.33333","6118555555.55556","6729388888.88889","7411526315.78947","8802352941.17647","11977307692.3077","10352294117.6471","10589277777.7778","7577727272.72727","4290322580.64516","5479381443.29897","4964847430.60085","4429059040.59041","4353456104.56894","4588940294.22842","4174242023.35602","5276480125.06547","6449155466.07172","5500642168.34842","6269090423.06798","6827325316.86708","9430004120.73167","13630082743.48","17080286100.3486","22027466752.0059","31626174947.5157","39341095057.5006","26258387052.745","27046680675.1169","33851167176.7134","34540852000.2628","36372972092.0758","37537556038.5817","31975159405.4913","31823734223.7818","37202895512.043","41940673268.5224","41840545475.3592","38138315715.704","50066516901.4936","62328761709.9171","58631782088.4916",
"Bahrain","BHR","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","3540992040.329","4161702127.65957","3892819148.93617","3471808776.59574","3665159574.46809","3280851063.82979","2588829787.23404","2964627659.57447","2869148936.17021","3385638031.91489","4001596010.6383","4414893617.02128","4596276329.78723","4198138297.87234","4119148936.17021","4122340425.53191","4649734042.55319","4413031914.89362","3950532180.85106","4168882978.7234","5132180851.06383","4794680851.06383","5624202127.65957","6205053191.48936","8170478723.40425","10286968085.1064","11559042553.1915","12626329787.234","16276329787.234","11353989361.7021","13097074468.0851","21506648936.1702","25749202127.6596","28331382978.7234","26548936170.2128","22301861702.1277","21088031914.8936","23876329787.234","27048670212.766","25207712765.9574","23296808510.6383","27577393617.0213","","",
"Bahamas, The","BHS","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","471600000","562000000","686200000","839600000","889700000","939900000","1005300000","1190100000","1375500000","1431700000","1514500000","","1750510000","1771670000","1716350000","1592260000","1589080000","1739670000","1883080000","2086690000","2713700000","2943000000","3015600000","3359600000","3196400000","3028700000","3127000000","3421700000","4193800000","5006500000","5088400000","5045700000","4225400000","4414100000","5125700000","4944700000","4840300000","5140100000","4333700000","4407200000","4912800000","5092300000","4813800000","3354900000","4940300000","5746800000","6159600000",
"Bosnia and Herzegovina","BIH","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1085000000","1334000000","2336999933.54599","2673052196.69953","4049399659.48122","4413356665.64077","3534083877.41066","3710480449.84124","4010118373.37658","5097761943.34227","6020436375.5486","6738059173.84","6891901977.58667","8907143371.98732","11336719178.3079","8584706841.6518","8806756368.75821","10403552397.8686","9611582830.2271","9850930687.39643","10497406267.5311","8723359334.77441","8958199157.41919","10321682504.9428","11562741968.0927","11158117574.0633","9694293435.52887","12762571616.2133","15183014167.4994","15393450044.0249",
"Belarus","BLR","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5300000000","13683333333.3333","12575630252.1008","7551438434.98274","7441153846.15385","9277619414.48382","9727444179.49274","7481014841.55636","9221218206.15796","8685107913.66906","9833247716.25757","12296967244.6826","17182653939.8035","17850098894.058","23742026336.4047","30430179676.4333","41713443175.4353","30401389162.3852","36940382943.1494","49106586821.5325","48810109273.2311","46436146192.8705","43907043162.7234","32689333598.7276","29922651356.1018","36435061702.3281","41384800216.7247","42353341622.9121","35547585132.6563","45415029493.732","42031948516.812","47555056777.5616",
"Belize","BLZ","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","113599759.057971","123637027.173913","107602916.666667","104498168.478261","125848628.623189","109048963.768116","112664081.521739","147241619.565217","182372057.971014","212186146.73913","210784513.103914","257770665.863059","273588267.780344","280285397.332041","303861468.169587","303824265.769951","321621312.989137","363622766.607966","391283628.313289","492338697.399951","611537805.902735","600977663.750535","615211860.696385","651445966.755065","617492507.373645","696869048.245675","748768796.991955","774193075.56955","897427329.93656","745030771.18504","773628997.521695","919321627.76878","993819401.563265","1071503105.6209","1103766000","1151466873.96358","1101719222.62761","1085374483.07886","1125906278.98036","1200664832.76357","900924392.31677","1248326799.42569","1573075204.36672","1734500000",
"Bermuda","BMU","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1579023000","1498077000","1484189000","1594256000","1626299000","1552149000","1615949000","1703748000","1884254000","1916492000","1519287000","1713745000","1960732000","",
"Bolivia","BOL","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","89333333.3333333","94750000","113666666.666667","125916666.666667","126416666.666667","159666666.666667","175416666.666667","194666666.666667","204166666.666667","214000000","245250000","264666666.666667","308923076.923077","357850000","563100000","775100000","816900000","957250000","1132100000","1235700000","991786233.915368","1326379515.03152","1646732565.73175","1301475640.39835","1592906393.38856","1228323656.97392","1017852386.3031","1043169567.20031","1063832407.38669","1092052947.2781","1164631949.95889","1440843957.22738","1640395875.72622","1627872470.47713","1626745405.33018","1825621841.11049","2017475030.60332","2326921822.26301","2768694330.97168","2260775121.08579","2294548577.49814","2056194909.06273","2191068870.29289","2131094556.36625","2309687991.43145","3064676257.13762","3752326864.85138","4495769626.34589","6329632797.44018","5705628903.1339","6744604596.45584","9199145865.29377","10233217742.4023","11386396497.8292","13848955976.8452","12231374703.3285","10831641432.7062","11927938900.1447","12537987221.4182","12853418147.6122","9241956049.20405","12605111070.9117","15466422286.5412","14474397563.235",
"Brazil","BRA","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","23242900391","26786909091","27109659090.9091","27519098822.3246","33500023512.8145","48132687111.4695","72744940267.0032","75733720724.306","84722079941.224","81258638865.2644","68462738259.9027","81614535020.0582","81559232850.0804","68250204101.3395","72344866164.6317","87894373254.5582","105595891948.291","129231037310.712","167163857933.354","232731840904.542","187613855712.734","262997327803.632","323144804340.432","326315660071.406","347276016899.117","335826230156.841","253272712377.634","216686387069.85","243510584262.84","272994464677.427","276634813667.029","233941246230.247","309853308958.678","374482483050.831","342214686307.41",
"Barbados","BRB","Imports of goods and services (current US$)","NE.IMP.GNFS.CD","","","","","","","","","","","","","","","","242949853.967625","282486775.127258","302530894.957146","377933177.54686","510366429.672351","619897578.680455","653706557.947596","657634365.833043","728682941.381196","769203997.414608","719733505.692836","713319743.44951","658579028.489037","696315815.641625","823397802.416348","872719136.876647","836821955.948889","676900000","779893601.153483","821061005.319942","998458708.298116","1073683687.1675","1230845721.67255","1286033908.41744","1372743996.42023","1448450000","1386450000","1381950000","1512750000","1734650000","2016750000","2131850000","2216150000","2433500000","2045250000","2174250000","2266450000","2210000000","2398150000","2336350000","2234372950","2035109800","2027176350","2035800000","2076309050","1698647300","1960357100","2463487850","",
