Date,Close/Last,Open,High,Low
06/04/2021,2231.85,2224.85,2234.99,2217.74
06/03/2021,2222.40,2222.40,2223.71,2199.82
06/02/2021,2216.85,2216.85,2230.42,2212.56
06/01/2021,2215.98,2215.98,2229.77,2205.20
05/28/2021,2195.57,2212.20,2213.82,2195.56
05/27/2021,2195.53,2195.53,2204.44,2188.67
05/26/2021,2194.50,2194.50,2212.95,2188.87
05/25/2021,2205.90,2205.90,2220.08,2205.90
05/24/2021,2205.45,2205.45,2211.57,2200.28
05/21/2021,2208.59,2212.30,2215.55,2195.17
05/20/2021,2195.12,2195.12,2195.76,2161.23
05/19/2021,2159.60,2159.60,2177.75,2148.03
05/18/2021,2194.35,2194.35,2199.80,2188.02
05/17/2021,2180.59,2180.59,2187.40,2163.92
05/14/2021,2172.62,2165.76,2172.88,2149.49
05/13/2021,2146.47,2146.47,2147.16,2143.06
05/12/2021,2146.63,2146.63,2164.37,2140.04
05/11/2021,2138.45,2138.45,2172.99,2127.23
05/10/2021,2191.02,2191.02,2197.41,2182.88
05/07/2021,2193.45,2185.13,2195.50,2173.14
05/06/2021,2161.34,2161.34,2176.54,2150.56
05/05/2021,2171.20,2171.20,2171.45,2143.17
05/04/2021,2123.56,2123.56,2170.57,2121.51
05/03/2021,2161.14,2161.14,2166.02,2142.99
04/30/2021,2143.41,2147.07,2163.08,2143.41
04/29/2021,2157.30,2157.30,2186.75,2155.46
04/28/2021,2166.14,2166.14,2187.71,2156.60
04/27/2021,2183.27,2183.27,2193.16,2169.98
04/26/2021,2168.42,2168.42,2176.84,2163.99
04/23/2021,2164.04,2155.21,2168.43,2151.90
04/22/2021,2163.62,2163.62,2164.00,2151.65
04/21/2021,2146.41,2146.41,2146.96,2127.54
04/20/2021,2121.35,2121.35,2163.88,2117.61
04/19/2021,2160.75,2160.75,2182.34,2160.35
04/16/2021,2174.27,2167.59,2174.27,2144.46
04/15/2021,2144.87,2144.87,2148.03,2127.44
04/14/2021,2124.89,2124.89,2139.32,2124.57
04/13/2021,2135.65,2135.65,2135.68,2119.52
04/12/2021,2117.00,2117.00,2140.10,2116.03
04/09/2021,2140.63,2135.57,2141.53,2119.24
04/08/2021,2123.92,2123.92,2126.36,2103.28
04/07/2021,2097.34,2097.34,2111.82,2094.05
04/06/2021,2103.98,2103.98,2108.19,2090.85
04/05/2021,2090.15,2090.15,2090.74,2088.26
04/01/2021,2091.93,2091.25,2091.93,2090.52
03/31/2021,2086.73,2086.73,2099.07,2080.20
03/30/2021,2086.68,2086.68,2087.43,2079.29
03/29/2021,2078.19,2078.19,2088.25,2075.43
03/26/2021,2081.76,2072.76,2081.76,2062.27
03/25/2021,2056.74,2056.74,2062.18,2042.62
03/24/2021,2060.32,2060.32,2069.34,2047.11
03/23/2021,2064.77,2064.77,2076.01,2057.80
03/22/2021,2080.40,2080.40,2084.07,2050.57
03/19/2021,2070.42,2070.98,2078.10,2057.51
03/18/2021,2077.49,2077.49,2091.98,2069.60
03/17/2021,2078.68,2078.68,2100.75,2074.64
03/16/2021,2101.83,2101.83,2103.14,2088.47
03/15/2021,2080.90,2080.90,2098.25,2078.58
03/12/2021,2079.31,2071.28,2080.99,2066.75
03/11/2021,2088.28,2088.28,2088.74,2068.23
03/10/2021,2064.09,2064.09,2066.30,2039.80
03/09/2021,2050.43,2050.43,2052.15,2011.00
03/08/2021,2013.94,2013.94,2016.23,1978.65
03/05/2021,1970.74,1985.59,1992.05,1970.70
03/04/2021,1993.27,1993.27,2008.94,1986.24
03/03/2021,2012.04,2012.04,2038.98,2001.11
03/02/2021,2031.11,2031.11,2042.24,2021.03
03/01/2021,2026.27,2026.27,2026.31,2007.35
02/26/2021,1985.68,2001.62,2017.45,1984.25
02/25/2021,2025.89,2025.89,2041.42,2021.43
02/24/2021,2015.13,2015.13,2021.35,1997.02
02/23/2021,2005.36,2005.36,2034.63,1983.30
02/22/2021,2031.25,2031.25,2045.43,2025.96
02/19/2021,2053.14,2054.68,2055.95,2037.36
02/18/2021,2044.51,2044.51,2071.18,2039.27
02/17/2021,2061.53,2061.53,2072.29,2056.03
02/16/2021,2074.14,2074.14,2079.32,2070.52
02/12/2021,2074.94,2073.47,2076.83,2065.49
02/11/2021,2034.06,2034.06,2034.06,2010.19
02/10/2021,2003.68,2003.68,2018.76,1992.44
02/09/2021,2015.99,2015.99,2022.67,2011.42
02/08/2021,2022.57,2022.57,2030.25,2020.80
02/05/2021,2018.99,2023.03,2033.31,2012.09
02/04/2021,2026.48,2026.48,2047.51,2021.14
02/03/2021,2034.19,2034.19,2042.62,2026.70
02/02/2021,2014.75,2014.75,2021.89,2001.16
02/01/2021,1995.41,1995.41,2001.34,1977.79
01/29/2021,1972.36,1987.33,2000.51,1971.84
01/28/2021,2000.38,2000.38,2014.76,1956.44
01/27/2021,2007.47,2007.47,2035.04,1982.62
01/26/2021,2036.71,2036.71,2053.84,2027.28
01/25/2021,2034.90,2034.90,2048.34,2024.74
01/22/2021,2030.73,2024.97,2034.83,2017.84
01/21/2021,2037.61,2037.61,2044.20,2032.13
01/20/2021,2026.53,2026.53,2031.45,2012.74
01/19/2021,2009.64,2009.64,2018.60,2006.63
01/15/2021,2003.42,1989.86,2007.15,1989.72
01/14/2021,2016.30,2016.30,2016.30,2002.98
01/13/2021,2003.90,2003.90,2006.40,1991.73
01/12/2021,2005.20,2005.20,2021.01,1994.87
01/11/2021,2006.94,2006.94,2022.42,2000.69
01/08/2021,2022.02,2023.60,2029.65,2015.91
01/07/2021,2011.30,2011.30,2014.20,1999.25
01/06/2021,1968.19,1968.19,1977.76,1967.60
01/05/2021,1971.94,1971.94,1984.28,1971.43
01/04/2021,1983.51,1983.51,1994.89,1976.15
12/31/2020,1960.74,1960.87,1960.87,1960.74
12/30/2020,1959.50,1959.50,1981.81,1959.50
12/29/2020,1977.62,1977.62,1984.07,1971.81
12/28/2020,1965.89,1965.89,1967.58,1944.76
12/24/2020,1939.43,1940.16,1940.98,1935.52
12/23/2020,1936.77,1936.77,1942.36,1929.45
12/22/2020,1934.42,1934.42,1940.06,1926.60
12/21/2020,1924.80,1924.80,1939.59,1904.21
12/18/2020,1954.64,1952.36,1957.62,1941.61
12/17/2020,1944.28,1944.28,1956.78,1943.75
12/16/2020,1942.21,1942.21,1942.21,1928.12
12/15/2020,1927.90,1927.90,1933.47,1913.87
12/14/2020,1925.91,1925.91,1931.13,1921.50
12/11/2020,1918.82,1914.55,1923.59,1899.47
12/10/2020,1926.66,1926.66,1942.71,1915.52
12/09/2020,1940.63,1940.63,1943.84,1929.10
12/08/2020,1934.35,1934.35,1934.48,1912.44
12/07/2020,1922.17,1922.17,1929.55,1909.07
12/04/2020,1912.21,1907.70,1916.42,1906.12
12/03/2020,1910.46,1910.46,1929.90,1906.71
12/02/2020,1925.27,1925.27,1941.13,1916.80
12/01/2020,1932.90,1932.90,1944.21,1927.82
11/30/2020,1936.00,1936.00,1962.12,1936.00
11/27/2020,1953.84,1940.04,1953.84,1928.21
11/25/2020,1935.09,1940.48,1943.86,1930.85
11/24/2020,1926.97,1926.97,1942.89,1924.73
11/23/2020,1932.04,1932.04,1950.09,1932.04
11/20/2020,1944.78,1940.89,1945.71,1921.23
11/19/2020,1924.53,1924.53,1930.91,1913.41
11/18/2020,1929.59,1929.59,1937.86,1914.69
11/17/2020,1922.97,1922.97,1933.52,1917.11
11/16/2020,1926.36,1926.36,1931.37,1913.87
11/13/2020,1915.71,1914.87,1923.50,1912.18
11/12/2020,1927.97,1927.97,1985.56,1916.09
11/11/2020,1932.16,1932.16,1939.80,1906.60
11/10/2020,1911.63,1911.63,1924.70,1900.29
11/09/2020,1917.15,1917.15,1942.22,1902.31
11/06/2020,1884.32,1886.51,1893.43,1868.77
11/05/2020,1891.86,1891.86,1894.78,1869.82
11/04/2020,1857.17,1857.17,1858.16,1787.18
11/03/2020,1810.54,1810.54,1811.71,1794.99
11/02/2020,1785.98,1785.98,1791.53,1759.17
10/30/2020,1764.37,1770.37,1774.31,1753.64
10/29/2020,1767.80,1767.80,1783.07,1755.04
10/28/2020,1770.55,1770.55,1808.91,1763.54
10/27/2020,1822.19,1822.19,1841.88,1817.06
10/26/2020,1831.82,1831.82,1861.86,1829.51
10/23/2020,1865.87,1869.78,1877.42,1863.70
10/22/2020,1865.18,1865.18,1874.71,1857.05
10/21/2020,1875.94,1875.94,1903.49,1874.26
10/20/2020,1896.60,1896.60,1906.21,1895.28
10/19/2020,1898.49,1898.49,1912.70,1894.78
10/16/2020,1898.58,1893.89,1905.09,1884.35
10/15/2020,1878.92,1878.92,1895.40,1874.08
10/14/2020,1911.10,1911.10,1917.85,1904.27
10/13/2020,1912.19,1912.19,1923.16,1908.58
10/12/2020,1918.01,1918.01,1918.08,1893.93
10/09/2020,1891.34,1887.86,1893.43,1884.91
10/08/2020,1875.55,1875.55,1881.62,1867.07
10/07/2020,1865.79,1865.79,1873.06,1860.58
10/06/2020,1860.54,1860.54,1877.26,1860.54
10/05/2020,1872.64,1872.64,1874.92,1860.01
10/02/2020,1849.68,1835.90,1849.74,1832.22
10/01/2020,1855.71,1855.71,1864.19,1849.36
09/30/2020,1848.06,1848.06,1855.11,1842.64
09/29/2020,1855.53,1855.53,1859.89,1841.28
09/28/2020,1844.62,1844.62,1845.43,1824.84
09/25/2020,1805.39,1793.86,1805.42,1780.70
09/24/2020,1799.35,1799.35,1814.07,1794.48
09/23/2020,1832.83,1832.83,1839.17,1820.58
09/22/2020,1824.66,1824.66,1837.27,1816.86
09/21/2020,1813.29,1813.29,1853.13,1807.93
09/18/2020,1862.29,1862.95,1867.89,1856.57
09/17/2020,1856.78,1856.78,1858.54,1836.38
09/16/2020,1856.55,1856.55,1856.67,1840.09
09/15/2020,1837.55,1837.55,1844.80,1820.84
09/14/2020,1819.73,1819.73,1836.65,1814.33
09/11/2020,1822.51,1823.54,1831.79,1815.90
09/10/2020,1823.12,1823.12,1837.59,1817.82
09/09/2020,1837.41,1837.41,1838.23,1796.06
09/08/2020,1798.79,1798.79,1824.93,1786.91
09/04/2020,1822.99,1799.52,1823.17,1799.34
09/03/2020,1807.21,1807.21,1857.63,1804.10
09/02/2020,1833.36,1833.36,1849.58,1824.13
09/01/2020,1812.95,1812.95,1837.56,1809.23
08/31/2020,1821.12,1821.12,1838.19,1820.98
08/28/2020,1825.26,1833.53,1841.94,1820.19
08/27/2020,1840.16,1840.16,1850.80,1838.64
08/26/2020,1843.88,1843.88,1844.77,1820.03
08/25/2020,1830.33,1830.33,1844.04,1829.62
08/24/2020,1828.01,1828.01,1837.37,1817.56
08/21/2020,1806.22,1795.12,1817.23,1792.73
08/20/2020,1802.46,1802.46,1810.92,1795.31
08/19/2020,1817.83,1817.83,1821.63,1801.43
08/18/2020,1804.79,1804.79,1822.58,1799.04
08/17/2020,1820.41,1820.41,1820.44,1801.68
08/14/2020,1800.77,1804.45,1824.13,1795.84
08/13/2020,1831.14,1831.14,1832.62,1822.73
08/12/2020,1834.18,1834.18,1835.22,1806.64
08/11/2020,1816.49,1816.49,1821.22,1797.82
08/10/2020,1785.21,1785.21,1791.61,1776.83
08/07/2020,1783.07,1782.03,1786.60,1767.25
08/06/2020,1772.74,1772.74,1790.98,1766.62
08/05/2020,1782.54,1782.54,1788.97,1778.31
08/04/2020,1780.40,1780.40,1803.77,1770.75
08/03/2020,1793.82,1793.82,1799.86,1749.08
07/31/2020,1753.77,1778.87,1792.46,1753.77
07/30/2020,1760.82,1760.82,1788.01,1749.86
07/29/2020,1788.56,1788.56,1799.59,1785.01
07/28/2020,1794.50,1794.50,1799.32,1785.94
07/27/2020,1798.50,1798.50,1801.84,1785.20
07/24/2020,1791.87,1797.84,1805.61,1787.00
07/23/2020,1824.70,1824.70,1840.02,1823.29
07/22/2020,1822.55,1822.55,1830.00,1810.92
07/21/2020,1827.98,1827.98,1841.74,1826.38
07/20/2020,1826.45,1826.45,1829.07,1799.57
07/17/2020,1798.85,1794.59,1801.99,1789.03
07/16/2020,1781.81,1781.81,1784.52,1770.52
07/15/2020,1791.94,1791.94,1794.14,1766.64
07/14/2020,1760.20,1760.20,1764.02,1742.32
07/13/2020,1768.41,1768.41,1769.80,1744.55
07/10/2020,1743.98,1742.57,1746.33,1725.04
07/09/2020,1733.26,1733.26,1753.84,1732.63
07/08/2020,1741.85,1741.85,1746.18,1730.04
07/07/2020,1742.47,1742.47,1745.60,1728.69
07/06/2020,1751.81,1751.81,1752.63,1735.04
07/02/2020,1724.45,1731.56,1740.41,1721.53
07/01/2020,1706.67,1706.67,1714.36,1688.00
06/30/2020,1694.19,1694.19,1704.80,1687.00
06/29/2020,1699.40,1699.40,1705.06,1685.70
06/26/2020,1692.06,1713.09,1720.00,1691.09
06/25/2020,1697.41,1697.41,1698.40,1666.52
06/24/2020,1689.12,1689.12,1717.90,1688.44
06/23/2020,1721.58,1721.58,1723.20,1707.44
06/22/2020,1694.02,1694.02,1706.05,1690.29
06/19/2020,1701.89,1704.97,1708.40,1699.28
06/18/2020,1695.23,1695.23,1707.48,1688.56
06/17/2020,1709.65,1709.65,1713.57,1691.35
06/16/2020,1690.02,1690.02,1700.37,1676.09
06/15/2020,1650.60,1650.60,1653.60,1610.59
06/12/2020,1651.70,1664.01,1672.76,1627.44
06/11/2020,1651.90,1651.90,1687.74,1651.90
06/10/2020,1709.62,1709.62,1727.28,1708.17
06/09/2020,1713.28,1713.28,1727.00,1700.70
06/08/2020,1721.61,1722.08,1729.16,1714.19
06/05/2020,1734.15,1726.16,1734.76,1716.44
06/04/2020,1716.07,1716.07,1722.90,1706.72
06/03/2020,1721.68,1721.68,1722.66,1702.60
06/02/2020,1699.05,1699.05,1703.82,1686.43
06/01/2020,1687.52,1687.52,1689.49,1675.74
05/29/2020,1672.56,1684.03,1684.61,1667.92
05/28/2020,1685.90,1685.90,1687.05,1656.50
05/27/2020,1639.98,1639.98,1664.82,1634.47
05/26/2020,1652.86,1652.86,1662.62,1647.10
05/22/2020,1647.10,1627.95,1652.40,1626.29
05/21/2020,1622.39,1622.39,1624.74,1621.30
05/20/2020,1623.66,1623.66,1624.16,1596.21
05/19/2020,1609.86,1609.86,1612.61,1594.50
05/18/2020,1604.36,1604.36,1604.36,1567.66
05/15/2020,1542.81,1540.89,1560.28,1537.16
05/14/2020,1535.31,1535.31,1562.59,1527.08
05/13/2020,1569.60,1569.60,1583.71,1568.61
05/12/2020,1600.54,1600.54,1600.54,1574.42
05/11/2020,1586.20,1586.20,1595.48,1574.87
05/08/2020,1584.21,1583.79,1585.91,1574.92
05/07/2020,1568.07,1568.07,1571.53,1556.76
05/06/2020,1550.76,1550.76,1569.37,1550.65
05/05/2020,1556.51,1556.51,1557.14,1540.27
05/04/2020,1527.82,1527.82,1541.89,1525.96
05/01/2020,1573.91,1579.42,1581.34,1572.12
04/30/2020,1585.27,1585.27,1605.27,1583.60
04/29/2020,1596.34,1596.34,1599.08,1573.15
04/28/2020,1581.13,1581.13,1585.29,1547.07
04/27/2020,1542.78,1542.78,1550.76,1539.05
04/24/2020,1527.71,1532.52,1537.39,1523.23
04/23/2020,1550.58,1550.58,1555.29,1521.95
04/22/2020,1531.84,1531.84,1532.35,1506.56
04/21/2020,1498.24,1498.24,1528.99,1498.24
04/20/2020,1536.95,1536.95,1537.06,1517.06
04/17/2020,1527.62,1526.27,1529.65,1515.17
04/16/2020,1485.10,1485.10,1490.20,1469.77
04/15/2020,1469.48,1469.48,1509.62,1468.06
04/14/2020,1506.23,1506.23,1506.40,1490.34
04/13/2020,1476.39,1476.39,1478.27,1475.47
04/09/2020,1477.15,1477.60,1478.37,1476.77
04/08/2020,1472.78,1472.78,1474.26,1458.53
04/07/2020,1487.10,1487.10,1494.45,1474.73
04/06/2020,1454.39,1454.39,1461.11,1438.83
04/03/2020,1419.13,1423.67,1429.81,1410.76
04/02/2020,1423.07,1423.07,1434.19,1395.38
04/01/2020,1426.27,1426.27,1437.61,1414.13
03/31/2020,1464.48,1464.48,1464.48,1424.71
03/30/2020,1416.39,1416.39,1416.39,1362.47
03/27/2020,1385.99,1390.03,1413.57,1374.75
03/26/2020,1425.10,1425.10,1425.10,1360.71
03/25/2020,1384.79,1384.79,1401.01,1332.80
03/24/2020,1339.43,1339.43,1339.43,1298.61
03/23/2020,1261.57,1261.57,1307.79,1253.34
03/20/2020,1318.59,1338.84,1373.22,1318.59
03/19/2020,1322.36,1322.36,1322.51,1270.76
03/18/2020,1284.37,1284.37,1315.96,1270.91
03/17/2020,1327.05,1327.05,1351.79,1265.23
03/16/2020,1298.19,1298.19,1315.99,1226.32
03/13/2020,1342.88,1425.20,1440.45,1328.34
03/12/2020,1328.90,1328.90,1406.66,1324.07
03/11/2020,1473.58,1473.58,1516.93,1466.85
03/10/2020,1487.43,1487.43,1558.06,1475.90
03/09/2020,1503.93,1503.93,1539.21,1483.40
03/06/2020,1602.38,1604.74,1631.77,1587.10
03/05/2020,1657.41,1657.41,1700.41,1646.08
03/04/2020,1677.32,1677.32,1691.89,1657.37
03/03/2020,1666.19,1666.19,1689.89,1649.78
03/02/2020,1629.19,1629.19,1672.24,1605.70
02/28/2020,1616.10,1619.42,1634.60,1596.78
02/27/2020,1671.16,1671.16,1716.87,1648.22
02/26/2020,1721.67,1721.67,1727.84,1645.27
02/25/2020,1714.38,1714.38,1756.77,1713.00
02/24/2020,1742.03,1742.03,1799.87,1737.00
02/21/2020,1812.37,1819.90,1821.72,1805.29
02/20/2020,1823.35,1823.35,1834.60,1820.67
02/19/2020,1829.88,1829.88,1830.27,1814.94
02/18/2020,1811.68,1811.68,1818.48,1800.09
02/14/2020,1820.33,1820.08,1826.54,1812.93
02/13/2020,1816.49,1816.49,1819.22,1801.41
02/12/2020,1821.77,1821.77,1823.85,1812.01
02/11/2020,1823.27,1823.27,1824.20,1798.13
02/10/2020,1794.16,1794.16,1796.63,1784.38
02/07/2020,1794.60,1790.04,1796.97,1784.96
02/06/2020,1791.05,1791.05,1800.40,1777.80
02/05/2020,1782.60,1782.60,1786.96,1736.37
02/04/2020,1741.83,1741.83,1741.83,1711.70
02/03/2020,1708.42,1708.42,1713.39,1699.99
01/31/2020,1706.09,1720.20,1726.58,1702.43
01/30/2020,1712.50,1712.50,1731.09,1709.76
01/29/2020,1729.08,1729.08,1734.32,1718.72
01/28/2020,1718.55,1718.55,1722.17,1694.01
01/27/2020,1702.53,1702.53,1738.07,1699.37
01/24/2020,1746.24,1749.31,1754.65,1735.22
01/23/2020,1732.76,1732.76,1742.31,1727.56
01/22/2020,1741.24,1741.24,1751.00,1739.45
01/21/2020,1744.62,1743.51,1745.91,1730.29
01/17/2020,1747.39,1748.49,1756.08,1743.63
01/16/2020,1732.21,1732.21,1738.09,1722.97
01/15/2020,1723.99,1723.99,1724.61,1707.88
01/14/2020,1710.74,1710.74,1710.74,1692.74
01/13/2020,1705.24,1705.45,1707.72,1698.49
01/10/2020,1698.72,1697.15,1701.59,1695.20
01/09/2020,1698.87,1698.87,1711.00,1697.84
01/08/2020,1697.27,1697.27,1699.95,1683.37
01/07/2020,1698.28,1698.28,1706.95,1688.96
01/06/2020,1690.17,1690.17,1691.18,1684.33
01/03/2020,1695.06,1695.11,1710.70,1689.60
01/02/2020,1716.52,1716.52,1719.75,1696.07
12/31/2019,1691.16,1692.27,1692.27,1691.16
12/30/2019,1696.61,1696.61,1715.92,1694.82
12/27/2019,1716.33,1716.15,1719.13,1709.09
12/26/2019,1710.96,1710.96,1713.50,1709.19
12/24/2019,1711.86,1709.10,1714.75,1706.86
12/23/2019,1710.97,1710.97,1712.33,1704.84
12/20/2019,1707.82,1705.54,1709.61,1692.41
12/19/2019,1690.55,1690.55,1699.95,1688.65
12/18/2019,1691.12,1691.12,1707.73,1689.59
12/17/2019,1702.01,1702.01,1702.01,1695.80
12/16/2019,1699.99,1699.99,1700.10,1678.44
12/13/2019,1677.13,1681.37,1687.22,1671.56
12/12/2019,1668.58,1668.58,1670.40,1653.32
12/11/2019,1656.75,1656.75,1658.18,1644.74
12/10/2019,1649.75,1649.75,1654.46,1636.20
12/09/2019,1655.32,1655.32,1660.51,1653.00
12/06/2019,1660.85,1660.72,1662.73,1648.33
12/05/2019,1648.50,1648.50,1657.95,1644.79
12/04/2019,1648.15,1648.15,1650.21,1625.22
12/03/2019,1625.44,1625.44,1643.69,1622.27
12/02/2019,1628.71,1628.71,1661.21,1627.13
11/29/2019,1646.34,1656.46,1658.49,1646.15
11/27/2019,1654.71,1651.84,1654.71,1646.79
11/26/2019,1652.36,1652.36,1653.18,1640.27
11/25/2019,1645.10,1645.10,1645.95,1630.06
11/22/2019,1624.78,1626.57,1628.21,1614.41
11/21/2019,1612.66,1612.66,1623.63,1608.11
11/20/2019,1627.19,1627.19,1638.47,1625.57
11/19/2019,1640.82,1640.82,1653.77,1637.96
11/18/2019,1643.59,1643.59,1660.02,1641.21
11/15/2019,1655.92,1651.18,1661.92,1644.39
11/14/2019,1646.24,1646.24,1654.86,1644.90
11/13/2019,1655.08,1655.08,1656.94,1644.69
11/12/2019,1660.31,1660.31,1661.73,1650.53
11/11/2019,1650.22,1650.22,1655.67,1644.18
11/08/2019,1655.19,1651.96,1655.55,1643.91
11/07/2019,1648.96,1648.96,1656.38,1643.46
11/06/2019,1642.25,1642.25,1646.49,1638.74
11/05/2019,1642.50,1642.50,1649.83,1637.59
11/04/2019,1647.21,1647.21,1647.34,1630.10
11/01/2019,1627.07,1619.74,1628.14,1603.98
10/31/2019,1604.34,1604.34,1620.67,1600.97
10/30/2019,1616.57,1616.57,1616.74,1603.90
10/29/2019,1606.11,1606.11,1621.45,1598.08
10/28/2019,1623.13,1623.13,1624.36,1613.56
10/25/2019,1614.63,1607.59,1614.63,1605.15
10/24/2019,1609.81,1609.81,1617.05,1600.02
10/23/2019,1613.10,1613.10,1614.86,1602.69
