"Data Source","World Development Indicators",

"Last Updated Date","2024-09-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Dominican Republic","DOM","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","561000000","569899800","746600300","858500200","942200200","857500000","935400000","966800000","1021200000","1126300000","1349326995.9","1530481307","1662631844","1930153083.4","2516289090.6","2837833453.1","3341664894","3918026626.8","4116448530","4640214740","6023883259","6403238062.4","7354424940.5","8079307093.6","10480846007","4403876189.03505","5141063768.51415","4904191928.59473","4254823629.77477","5507452448.42271","5986263362.34502","8477257208.79722","10220400000","11179856000","12262978351.0531","13874731934.7319","15106763937.6075","16351705824.9864","17169196369.3942","17538319977.4163","19544783912.5498","20470881187.076","21796387253.9624","17279707184.2016","17507252211.1985","28700119222.7616","30451511537.4503","35203932102.5938","40208771161.4472","41010789543.1391","45387153438.2878","49667369784.6687","51534749044.7746","52417186109.379","55141779521.5133","57789944145.1409","61165586791.8432","64309557785.5496","67723450508.2641","70146065876.6226","64904310687.5381","73394301806.4467","87230368994.0335","92298501634.6852",
"Algeria","DZA","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","2253373444.92471","1754591943.38331","1344146090.99343","2231697305.68395","2383662422.57538","2528635321.42611","2472720039.86178","2520161553.63719","2819143518.61229","3062209999.47337","3425423997.27773","3754064679.70976","4802684021.81446","5729936517.27005","7493193948.45423","9936807010.06328","10763490108.2538","13472280297.0417","16455012557.0488","19670807447.2908","24104548801.9388","26298666715.4795","27481428563.9625","29422821562.8132","35758898858.7052","39739050161.1043","48890790029.6811","51116120445.1701","46950283147.2482","44397375113.6549","45235796752.8469","28636582318.6699","32542479923.7042","36092753576.7528","31244919176.6642","30025559882.4633","32157704306.3104","32753222763.8444","35075529576.129","33261075759.8232","30219641053.4858","33797115719.2329","35613596061.3389","39937747896.4235","47538335789.5993","50229291028.1451","54187726319.0384","63452716315.2092","79724601596.7099","79737053830.8334","89297751163.6836","110236007261.138","117455296585.132","121673461982.351","130907342788.756","113187653213.755","110529934253.396","115610626320.09","115046090961.687","118129172152.539","109426480239.287","112536471490.637","122018726366.901","139438148762.586",
"East Asia & Pacific (excluding high income)","EAP","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","53332331960.9486","57231304985.3393","57399377267.7654","59560459379.166","63341560603.6445","68197922819.3257","73922341186.6219","76234382750.9566","77933335724.135","83829296529.7826","90018369447.3835","95035309907.164","109811618451.363","135961918321.587","152733289112.552","170770188382.568","179029061821.47","201072374456.971","190058029988.942","217627601235.463","256623027536.31","284894093745.406","303509759930.822","308497336327.848","330143997947.488","360490997621.081","352086366246.921","329265162314.715","371199113370.094","419562807835.466","453128092074.597","482919459913.028","530318387161.628","564053186359.836","674388081001.828","836743627957.779","967800727570.343","993223542782.336","904112349761.607","1035005614185.51","1129255673404.93","1188139461865.63","1309991443337.16","1433733963140.84","1599114157822.74","1820145794870.94","2132549014859.1","2629743709208.44","3240771196831.95","3518144696073.58","4184488564735.03","5181139255284.08","5873088898452.63","6527916764384.79","7099428444843.76","7553844984856.78","7841658045925.7","8522855585425.75","9544627909369.3","10045231396310.6","10145307674096.5","11746600369022.1","11779642964464.5","",
"Early-demographic dividend","EAR","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","169676789497.309","180686233925.217","199494601341.011","213995674584.203","232517013608.796","252982300664.791","306664143564.675","400894368775.373","471191923455.859","496181792016.831","564986999119.147","663372430588.584","782212541257.126","953972256686.104","1091537100592.79","1075432502105.42","1093690645154.67","1110236520911.9","1114043686533.98","1163401917508.46","1169028467411.03","1236337763259.42","1241312320617.48","1448099368636.26","1564659004383.49","1727519692664.46","1911070380994.6","1984033413963.14","1992589112593.01","2137648905246.42","2297329465124.47","2300629556177.35","2427084907107.83","2600547542114.68","2604845863415.69","2504555187075.55","2758881779991.92","3124565547887.57","3566510984790.33","3999447817428.61","4732796677565.84","5304684757004.13","5286324727970.78","6253288358399.92","7028646123976.92","7444423229319.93","7681994390445.18","8084912184933.07","7811308317561.84","7980668081448.74","8525194708081.13","8548936989290.04","8818519986919.68","8379005795615.37","9520273137566.49","10400420695454.7","11070803296300",
"East Asia & Pacific","EAS","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","139461650606.548","145511971343.284","148550508631.1","157272862046.81","166589804593.024","178865080668","194613343139.649","205778537223.188","216763276375.668","235821994619.854","257918815309.792","290015434186.983","362254694115.762","472938671222.818","554450716626.935","632631116234.481","699210816604.799","828417630328.479","1042180701448.45","1136578501969.73","1236147474163.77","1370740065345.87","1365057701401.85","1450436632031.32","1528438708138.93","1601152276123.6","2067139786080.29","2400040363645.91","2849526106538.12","2987181820402.58","3125489832566.68","3511466130842.71","3881657904386.65","4389287012093.69","4965181378952.29","5654116141163.12","5442593214810.52","5203507805378.45","4690557866795.36","5362631050390.09","5785315223396.66","5442966823843.28","5553321687367","6037523582994.67","6657568442495.43","7038329925712.34","7327475758007.43","8007201167573.55","9178808345514.81","9552606233732.09","10892717302909","12651733881281.7","13574307344499.9","13549407842893.6","13878116519330.4","13762978627675.6","14377321360757.1","15200840540505.1","16532813666380.8","17053254480052.9","17033257488234.7","18966856587437.8","18544682473221.7","",
"Europe & Central Asia (excluding high income)","ECA","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","199669654276.528","265331426130.637","262276775753.499","250279920492.508","280096742591.941","223919850230.307","259630885576.803","274520987489.824","294463996891.266","342481877794.748","319462460468.578","316964833654.623","270662100721.264","311061168642.041","399688775374.466","503573631450.057","615964676452.911","701664517530.768","886814592176.72","1052334151594.47","904917810862.971","1058690820560.02","1172033413448.33","1246178134026.7","1367091281798.07","1290547352920.02","1133128470497.8","1097371941590.71","1108207488965.93","1065208427821.1","1108726604148.69","1073935747614.14","1197685346501.9","1312570790370.93","1598120141649.16",
"Europe & Central Asia","ECS","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","744194715142.21","849978860900.309","1022807661403.33","1292772032571.76","1480029959669.16","1784145311791.79","1845523598697.25","2092293529685.84","2554388190237.7","3123949224499.08","3584285411154.77","3235078365136.33","3120375961577.28","3023121777533.22","2880319875580.93","2971867665790.44","4031721280163.32","5012696752648.82","5521934841184.64","5524227490694.08","6799437572461.11","7023298064629.46","7561521689411.28","7042823598370.68","7333565802570.09","8315025565908","8525947497852.07","8090433818350.05","8268357426027.79","8197733804863.69","7673156869919.99","7762237891501.97","8530197539187.51","10417731037690.8","12070555123641.6","12818886323067.8","13711083522282.4","15854356542851.9","17531487560430.7","16031944691579.5","16187548849479","17704297827687.7","17116181488227.3","17905932114325.9","18050719883983.5","15430744650485.3","15380719398905.2","16170184553902.1","17206322660245.7","16989177166738.1","16487323974599.2","18462603751228.1","18526974217314.7","20061788746698.2",
"Ecuador","ECU","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","1551873769.47033","1324710785.8642","1150254849.07271","1382783955.21455","1721000754.16124","1836735796.4465","1900842503.5592","2017858554.24748","2182415376.96557","2524445209.25523","2404756878.54482","2305580372.99867","2545241170.52068","3045536812.13301","4715635789.54319","6393199342.48505","7354170647.74027","8528520161.15719","9207579430.54723","10982656692.5557","13474445259.2792","16326057181.3899","16209969575.4266","13566023125.0769","13449440281.895","13273902199.1534","11988359424.1642","11378207161.2302","10251012234.8605","10759410757.753","11428565282.7704","12877652826.4132","13366034017.0085","15533934967.4837","18605633816.9085","20404561280.6403","20466505252.6263","22991046523.2616","23397216608.3041","15091047523.7619","12827520760.3802","19061994000","22647487000","25670442000","28727823000","31916701000","34871582000","37669764000","44308823000","46606573000","52691866000","58668796000","65210659000","71268344000","76021864000","77410530000","77365403000","81658223000","84243266000","84932220000","76536380000","83981088000","90651336000","93018040000",
"Egypt, Arab Rep.","EGY","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","4261904761.90476","4631772069.93309","4945157010.17249","5496261682.24299","6024213075.06053","7151469480.03014","7892629431.26753","8686918304.03309","9232945932.28904","8494494078.53729","10635686102.5866","11867527308.8381","12354148395.0184","12654032747.1195","15189857142.8571","18384677668.0556","17805810810.8108","22252586206.8965","24912689173.4575","27520963233.7132","31200921369.4901","32553788587.4649","34014139827.1799","29642248722.3169","32940933756.7121","35800807761.3279","31472249916.9159","34754611380.2546","39315726290.5162","44039145907.4733","51135358301.386","59050707547.1698","69410029498.5251","74645808736.7178","78590386316.7207","86922060766.1823","83719676549.8652","73528089887.6404","68807692307.6923","66509740259.7403","75524126455.9068","89043478260.8696","109211908931.699","135472727272.727","165408348457.35","187749546279.492","205352839931.153","256483333333.333","265720930232.558","289670014347.202","310229110512.129","314208588957.055","237581521739.13","239566685424.873","279743735763.098","349987523393.637","397335882727.852","428072948328.268","353800888147.858",
"Euro area","EMU","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","464972285457.138","533403989352.766","646658559682.25","836168920654.265","955792907615.598","1149225737362.57","1196380085900.28","1367228816486.79","1667642362216.11","2028164100033.48","2302067691542.6","2035853000473.2","1973390571834.61","1923153800633.42","1831777071039.56","1881732127071.18","2609445417023.54","3250551240395.96","3530878566373.44","3584551252072.27","4486187957666.9","4674896531002.24","5202132019528.65","4788086390286.86","5018005539851.9","5746722087998.32","5845639188572.4","5306418367190.58","5421203325742.65","5409104078323.78","4931305138316.66","5001723544148.5","5458507109457.43","6766473415250.08","7718279445340.22","8029089478574.08","8461099212513.89","9622945213975.04","10703448054957.6","10133766308347.3","9837837580542.09","10534742700457.7","9789640213696.34","10191723573794.2","10340468151130","8816202254254.6","9010229947076.02","9472294533807.66","10199172518649.4","9942207538425.54","9744445039979.07","10753196347347.4","10499343270789","11432964475137.1",
"Eritrea","ERI","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","599807998.603626","582115811.213952","691087662.337662","799125000","905485550.678811","857456353.560466","991335057.518884","907142036.198612","893865402.597403","866641955.772923","900558159.60145","1171173235.18393","1483439434.27017","1410763553.70738","1426515069.9187","1454283089.43089","1504266341.46341","2035887056.91057","2313015811.38211","2576888266.66667","","","","","","","","","","","","",
"Spain","ESP","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","30151687663.4181","34461485029.9401","43396632151.1778","57471587664.1919","72117980963.3689","85897568115.942","91365834369.5598","101538135815.991","122000588107.639","165366492315.32","183729853794.384","162952753649.306","157194891715.887","136777218097.448","134856245083.834","141661594911.937","194459622193.18","248254925212.236","289466999000.143","322396992269.852","416317249428.665","451367828662.93","503367360637.088","421359105765.46","421459673332.505","483097144382.172","500923420464.994","455631818181.818","473887960797.416","485042321863.708","456642356748.236","475988581827.953","533743272958.824","677917996944.312","806226579189.577","870093098782.879","946927431148.234","1110453129401.18","1244800364575","1156907858953.91","1119509393466.67","1172002659717.9","1053166970109.38","1069040725187.85","1083849393877.64","932692040271.875","953185263754.088","1011135822855.3","1092110121076.86","1062899626501.96","998109212001.559","1119636383573.63","1096059356708.18","1194469883864.73",
"Estonia","EST","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3148507541.67769","3367785473.97586","3624102281.66798","3855509168.94265","4040453110.91073","4430291467.34898","4496548126.06474","4205885930.15756","4591668606.21251","5423313553.73458","7219660117.43451","8841968944.09938","10046340007.4618","11911317275.1223","15333926909.3895","17464694594.9905","14504137260.3501","14055135355.8919","15928880303.4728","15880486482.3797","17603151412.1989","18473370675.7172","16246019201.2059","17137518968.0475","18707252547.9141","21205630150.2086","21714326163.4196","22118642498.3549","25732502449.457","26910517892.002","30106334385.2221",
"Ethiopia","ETH","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26441409677.4194","34980052338.4526","39272909389.9558","44191766062.7411","51838247965.8982","57655256378.0379","63486869667.1505","63972697975.4711","74692287552.7172","85235582352.3782","90184812457.6122","107432078452.037","139516400997.865",
"European Union","EUU","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","526160785182.392","601970708175.062","728455868800.09","939446455540.921","1073088928026.19","1292562935105.23","1352226602321.18","1541342580537.36","1871118077087.54","2269859798028.54","2570986517828.74","2279121633638.13","2201024637793.76","2136611010542.09","2040911014341.18","2099323995664.49","2902925499006.68","3614910154243.92","3921751672771.52","3980503244786.53","4968513306749.78","5153733298875.79","5720292931768.79","5248766617124.77","5509168439062.4","6314023498140.63","6451526082671.77","5876268380517.97","6019086248965.21","6002591221451.84","5500473709077.59","5585793590648.92","6112597118235.17","7556911536565.11","8636630862144.44","9042089917997.21","9561758412641.04","10940344237804","12243353802349.3","11476146228480.8","11242544898330.9","12076962013997.7","11253176572227.5","11717088115356.7","11882660811711","10149367488218.9","10372197586989.1","10955431679110.2","11825006893803.4","11551639288215.1","11366340389738.4","12594721411860.7","12316769288378.8","13456445331239.1",
"Fragile and conflict affected situations","FCS","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","7783236126.84032","8591969309.46292","10191073989.1024","13155031896.6859","16404951945.8012","20553038629.3842","22696284043.699","24177922384.5359","26040934296.0289","31276777591.2074","37333439591.9669","36789749242.2155","37605772788.9478","36380230572.1605","37407004352.9877","40102647735.9939","53008444757.2132","66369538752.8743","76787491115.8493","82929194956.3531","100315658529","98503161299.8089","88095301300.7699","68848756115.3326","77425156516.79","97761437908.4967","97385451721.46","90624212575.8791","93375611927.0138","93472857584.5562","85110896392.157","87406276853.5434","96711389495.6864","121444773183.137","139349400919.691","145568514589.883","154434888497.647","177778411247.059","202534794090.625","193198287166.016","190351701866.667","210902100145.915","201826167676.172","213615833545.491","217220506241.568","184943594225.391","187808251155.642","194157174118.824","209503691948.235","203408518431.372","205002499830.351","224937100391.469","214011074727.627","233081509139.22",
"Fiji","FJI","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","872395013.842892","984547493.219602","961635429.393531","950707143.31911","965856117.264467","931766960.054172","1019043271.54638","956179555.605495","917132990.012795","1006930293.60978","1210030939.84192","1216085169.13601","1373912684.77323","1464349143.03319","1603518961.83728","1736703540.34215","1665570084.80011","1635577467.22773","1157662985.56938","1431365666.05318","1421349086.85184","1448948894.47128","1451374639.90123","1859738797.15239","2393704385.45874","2667334300.78188","3026586933.91867","3249890020.49308","3288013929.84878","2619795674.18316","2749417177.61032","3209340135.93287","3407655820.76694","3560135423.90157","4141003473.13289","3797374227.10392","4080434440.12878","4473748485.03175","4838465109.37156","4991250897.40617","4493322774.5233","4624006185.54809","4572973057.68538","4838025579.66944",
"France","FRA","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","44795063219.0235","48968318255.9789","55049498868.5689","62125830077.3637","67997085731.0747","72733683695.6548","78604939349.3657","85240162416.7186","93863029398.5209","102155661247.064","105796622180.229","118923878299.988","145644993498.049","188092221567.472","205536006546.645","267489674162.46","277267140125.649","306004279219.043","378204941860.465","458894542090.657","531504191244.955","479838261919.131","460047908972.951","439592047508.391","417337686707.198","438082201781.282","604556302680.178","736456400742.115","787732628565.136","783436150524.368","969333815202.988","973684455295.896","1084320941759.6","1042068566133.89","1089929111531.19","1247045603890.13","1261992563149.12","1126495841762.19","1150978430064.49","1138438954539.77","1040388578042.36","1050638816782.28","1151496043558.83","1427452020636.86","1634187863557.15","1701796059940.86","1786709592289.41","2036667414078.44","2257168417890.62","2146077789070.7","2098822923716.67","2255653743667.32","2111227700269.92","2214279566639.61","2240092780994.89","1899008978207.03","1928805239799.23","2014573998174.12","2153317024541.17","2090116003003.92","2066073995830.36","2278257070507.72","2151056134821.02","2334049165856.9",
"Faroe Islands","FRO","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","841702076.475038","894335630.654909","822291425.217712","877827783.549728","984405514.879956","1251215717.59861","1479455127.86809","1669176292.45728","1717501477.27055","1943732765.63132","2125857495.61947","2112475463.39053","1963754039.55317","2122874164.23157","2082097534.80204","2194607422.09478","2259986562.05907","1935847210.72987","2062578973.15366","2117299189.91569","2280723508.41753","2269198630.71106","2378468124.86167","2594306798.68487","2443927151.36701","",
"Micronesia, Fed. Sts.","FSM","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","151500000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","182342431.229353","206278474.8861","219816893.328127","442820861.342562","524293945.142767","770368932.528093","813139143.374192","1168594780.89452","1198284857.30439","1393840299.57948","1684971364.12465","1582812719.14444","1557791415.49081","1594999140.77884","1714586498.60716","1760661494.81367","2489706326.23116","2499529491.52323","2591588435.85363","2892714712.72915","3758473534.22728","3174431648.88954","3641546737.59615","2788346088.12551","2305517084.27913","2630460062.79503","2869289468.53014","2368095819.83685","2783002051.31174","2544457186.96032","2120366214.92355","2615371427.71967","2869364346.14069","3484918037.90141","3897113189.81825","4079172851.35599","4488434119.21075","5380310461.11967","6152169838.02923","6199791146.13304","6342562659.30586","7350999272.09125","7465026832.16127","8224185901.38469","8981745449.73337","7573397799.37846","7724418421.17881","7942703664.94491","8295386925.65896","8212291613.33157","8446149545.33339","8947299216.41187","8355870636.37829","9007597074.54195",
"United Kingdom","GBR","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","109424010079.194","124876629350.207","145356875624.376","163173998040.176","182807438055.166","219242141592.92","207518806828.392","227287284144.427","286609622243.528","373366878441.338","485686000464.792","469381077170.418","446505800139.762","423898764589.965","398565947060.388","417343364989.733","524644121958.37","639647478346.135","777728062966.916","782344496073.298","930010106534.091","990100389770.723","1040467378027.38","937956061787.643","1003127589531.68","1085448950607.54","1144865834633.39","1275247216764.9","1359650546538.59","1400067950169.88","1378786503253.14","1376450266302","1500125899280.58","1729573877551.02","2046984621017.94","2139898181818.18","2261714811407.54","2574279711884.75","2463413602941.18","2081687178688.27","2122181446954.6","2260523457539.99","2299094736438.31","2363228332188.14","2581239963662.74","2448971158760.29","2257800685715.76","2220710721153.15","2388983280869.2","2367149882359.67","2207297351737.5","2583059482815.64","2559415269917.66","2757354531186.75",
"Georgia","GEO","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","8100.44552450385","10132.5757575758","10438.0060481904","5800000000","4800000000","3517500000","3210823723.229","3738720813.5971","3038354856.57326","3497869829.58637","3938811021.1946","3440217884.80066","2570075380.94271","3028480293.44801","2869097696.73862","2974865496.94285","3529699624.82232","4541266694.49082","5609003268.64992","7532718164.62625","9777119555.19691","13420785730.0012","11620084442.441","11905938927.5459","14642679521.73","15615077171.4656","15806167974.2688","16337903749.6878","13680883181.1159","13286230761.9178","14118422445.2111","14775176760.7023","14469399262.202","15127681223.2691","18018594802.6949","21404554420.1358","24916278322.8784",
"Ghana","GHA","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","1014084507.04225","1181690140.84507","1211267605.6338","1356338028.16901","1470422535.21127","1894366197.1831","1970422535.21127","1612790697.67442","1489215686.27451","1742156862.7451","1931372549.01961","2193203883.49515","1850375939.84962","2593103448.27586","2617391304.34783","2426595744.68085","2529237288.13559","2870285714.28571","3514310645.72426","3754558404.5584","4225829875.51867","4053313953.48837","3885294117.64706","3922707231.04056","4229158512.72016","4205449054.62185","5402871242.70973","4876353741.4966","4916183742.08861","4957313322.21605","5566875153.29899","6119982047.16699","6335369119.83518","5607869464.0132","4768099154.52871","5715083309.70529","6016490672.4061","6600282232.07485","6714966301.27268","7451672460.93091","4706068975.389","4941790019.61455","5707231672.21299","7097832397.28461","8231846647.28542","10343903341.6592","18924664110.3172","25055650378.1287","29529259081.5139","25157635161.5376","32417627971.8011","39184137640.7727","39406994701.5317","53467496706.7908","43940436308.3987","40092097811.8484","44951525761.9474","50275304382.2447","53394549372.1819","56910717781.5937","59747454421.5269","68041822260.8815","63321167762.6807","68821542719.814",
"Gibraltar","GIB","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","1637198701.46423","1690598444.2201","2077095605.51726","1982264278.02797","2075818378.14904","2347842849.62028","2626985597.92483","2618985064.49882","2778103871.68882","3028755557.3039","3263680982.34887","3112909994.42631","3101446265.58948","2926343432.52429","2514940633.6133","2403956343.09902","2594826786.27801","2674850928.91756","2925199224.12953","2372877526.81541","4100773334.69289","6319574301.13111","6594076359.89111","6950461829.28738","6342114128.83557","6561014569.36116","7208635402.26585","8710944903.47757","8829245387.89857","9259030497.00239","8632625720.79255","9257161555.55806","10555437386.3143","11910732443.4541","12723389744.2405","14308526700","18967641968.3628","15170523318.0132",
"Gambia, The","GMB","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","43871040.7227149","45518641.4967684","41329890.1278242","45465144.7442316","50323280.5172488","55294515.0340845","59016215.6922411","74555114.6760025","94632441.9452145","104077555.634708","104950682.332939","134644981.136223","177114987.69025","205468180.739837","227020255.284335","213215504.203159","200588772.270049","198743640.032972","169096035.834242","214362329.135457","172419480.16822","204615571.638584","244622678.086936","255288298.420417","283272276.453638","659314088.711038","670100503.444636","782339335.068972","787211633.423508","748100707.597704","889583403.293991","755162508.613829","826930471.385217","795167612.512475","791553216.488597","636345480.806657","569219555.850099","467978246.303921","949081625.91492","1040334191.96133","992812407.304639","1218287801.28581","1606995203.30204","1450100454.65155","1596496981.25308","1341614417.72183","1233027863.39952","1304327309.28246","1183487390.61464","1240190919.87693","1297963713.34408","1412963886.36773","1592542774.27454","1763577401.83808","1842872637.50333","2027152825.52154","2030371306.07815","2116310183.96072",
"Guinea-Bissau","GNB","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","197743696.358731","208563883.835975","247415765.551814","264339023.223085","301485118.225602","298509878.11819","310862210.044526","309384457.462142","337432122.225215","341222103.706615","","397322474.393389","452596335.445483","440459214.186746","360540939.111406","458102777.135063","348071402.159955","417435082.543642","401972254.185438","544745085.490081","616256926.238574","647208572.653127","571247906.364334","572613120.988888","588518091.433287","667952953.812219","690728548.479984","738294018.438727","618696116.416472","640182006.21424","416747939.100146","447858844.764998","434887498.876408","478999805.905971","561002212.167877","642372665.378007","685096486.326202","751139140.504441","993315122.142895","916643714.963968","928287251.813611","1089681521.9651","1013105072.83021","1046412984.43286","1059659824.64986","1029106836.11","1103388127.70109","1260128294.3839","1319441306.07815","1225385739.59182","1199103164.435","1489802164.68638","1493204832.73734","1682616055.28466",
"Equatorial Guinea","GNQ","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1373365340.38741","2761727559.95954","3562735453.40508","4482742834.88829","5129712573.1941","5725563567.67128","6863705654.815","7100977365.59682","9060172922.90953","9520932074.06156","8024648389.14605","8214380486.42182","8622426244.07621","9418731409.03169","9287405218.99014","8830084393.73018","9585157771.84012","9221706677.71306","9780326170.23846",
"Greece","GRC","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","3788106235.26093","4101948330.63615","4366165869.72697","4740491087.60493","5327478371.70236","5972006970.09065","6611617410.34868","7280441482.73385","7876958408.10448","8657673417.53649","9744829545.45455","10578170454.5455","11716579545.4545","14580264672.0368","18158125000","20860308182.7843","22242733208.9552","27121239592.9695","33143283858.9981","40621131554.7378","43234892086.3309","41207410824.1082","42929938775.5102","39772801857.5851","37689915356.711","37390685911.6704","43927874878.2863","54173653749.3709","61647276002.8825","65472152748.6362","82285965176.2683","87302011590.9516","97853594923.1319","92652537158.1451","98496390449.4382","117422092954.846","124811520385.051","120809005366.28","122041247549.867","120795210245.738","111088992814.825","115687259661.83","131956998613.037","169436262892.409","200421545372.523","213611912107.53","230737539856.013","272192292053.71","313538774712.741","302953714548.577","266268007718.934","259857597897.18","223824336018.268","216254801433.176","211118473637.08","174053441168.606","171143539210.826","178836967824.001","188754043686.67","183142185528.455","175815639416.867","193349755463.156","192726479715.333","209862713183.402",
"Grenada","GRD","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1439521967.77223","1699716761.16585","1728240043.62247","1830907425.83631","2071274671.40462","2327068488.43233","2329660482.15708","2253010495.05919","2430582977.81665","2303885246.99973","2427589492.89142","2488085898.76787","2097041472.18444","2160592585.72626","2258691758.29443","2417928936.0134","2362969523.5602","2435972138.83138","2619167175.77686","","",
"Guatemala","GTM","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","955900000","997300000","1061900000","1150300000","1167700000","1191800000","1243800000","1313400000","1393700000","1513300000","1644700000","1727300000","1838700000","2200200000","2676500000","3125100100","3693300000","4481000100","5109500000","5919499800","6843999900","7702000100","7824000200","8189000200","8577600300","8704608782.6087","6379132191.78082","6555520160","7224733206.10687","7708557776.98864","6901382441.94181","8401537678.36974","9491187766.28767","10388445713.2575","11899094589.1128","13353452018.7244","14434319575.7815","16358853356.8613","17588802811.8354","16669144381.4063","17537519700.4209","17481612904.4983","19297132707.7234","20626869876.2105","22594609108.2157","26178120104.1035","29061359047.9401","32726993404.6664","38465739174.511","36263040499.0226","39918573325.0548","45512188902.3813","48519278008.018","51325088388.2449","55840859943.0462","59328915199.1263","62753765458.8453","68417312528.0436","71042431386.9958","74056835099.9351","73787890191.8631","83647248043.4134","94983592824.3871","101413929315.628",
"Guam","GUM","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Final consumption expenditure (current US$)","NE.CON.TOTL.CD","136091326.438351","142974642.563394","139591317.688372","116549708.625728","156507942.063478","170941176.470588","185941176.470588","191470588.235294","171500000","187900000","208300000","219000000","232476190.47619","274761904.761905","311000000","331333333.333333","397520000","389080000","403160000","416000000","480120000","524821428.571429","445066666.666667","476166666.666667","349131578.947368","353720906.976744","336953488.372093","283979602.040816","344099990","322647040.441176","341139248.101266","272611716.457961","267944898.481215","346461701.228879","463828107.736804","482863190.84507","523670099.002849","583792740.219521","595958788.591473","576955236.013888","647335270.514718","657032082.491327","662654538.588624","660264229.216372","677947831.524274","827522201.37586","","","","","","","","","","","","","","","","","","",
