"Data Source","World Development Indicators",

"Last Updated Date","2024-09-19",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023",
"Dominican Republic","DOM","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","172100000","152100000","196700000","195000000","202000000","144800000","160800000","187100000","199500000","227400000","266692194.1","300134133","422847716","529005316.6","749535909.4","1039406496.9","880982316","966710293.2","882809470","1211190560","1375636561","1634265437.6","1359153859.5","1565486936.7","2519773063.6","1319814444.99275","1404388029.885","1487383601.25657","1853151083.26079","2050889905.36278","2165302159.4548","3937453795.62321","4271216000","4760104000","5302644573.33805","5860800310.80031","6363901907.43132","7050603812.48759","7435712074.81192","7743619441.9376","8628023506.90525","8164580327.96432","8337710063.13632","9022076949.26796","9185099134.12289","10136190144.5863","10691550324.1964","11766045683.7059","11504543541.9439","10149752806.8185","12213202600.2781","14035647012.0119","14917449840.9867","15775318534.1144","16896693029.1302","16909888897.0017","18100511576.7814","18945253597.4084","20149518936.5105","20518136086.8569","14425179542.8367","20500491675.1276","25049444739.8488","25671810041.7397",
"Algeria","DZA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","1063385881.47602","1125937987.38521","396163384.686433","667222517.044557","729774643.208711","708923934.487327","789943812.71445","789943812.71445","891218660.498353","1012748477.83904","1073513325.74447","936360464.581351","1383769499.71153","2220822991.57475","5118698917.65832","5241291935.39893","5859996277.46123","6414649588.90777","6732393454.19703","10354849612.0305","14540906200.7323","15338958197.399","13980251587.9127","13635984129.6358","13805905455.64","13664028063.9644","8187453057.71602","9526280057.78452","9163505595.40215","10369902260.0603","14546456704.253","13311409366.4359","12154198604.8317","10880084682.1818","9585286281.92061","10940062642.66","13970016988.2763","14889922793.1302","10880008005.9302","13692404114.9775","23050166016.935","20272584009.2694","20384692132.0902","26210435496.6198","35288382278.2491","47497958003.0151","56328445411.2984","63718503039.2943","82340143196.0212","48982402223.6056","62203842893.358","78573489718.6418","78098361757.7117","70746581763.019","65994736570.1917","38489004322.7411","33417246978.2851","38609773040.5942","45570702426.4208","39481135535.1468","25613416650.3651","44484853151.5336","70931608671.3632","60376754380.0015",
"East Asia & Pacific (excluding high income)","EAP","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","4389625600.86935","3880941842.4636","3886005683.9441","4445973543.15355","5004039869.83899","5647397673.39483","6023797983.25261","5865738138.74307","6310733086.34359","6775260316.66945","7335010466.1564","8152540445.46583","10239420242.187","17212390234.028","26348730149.9918","25664181821.6326","29244855985.726","34752631796.6197","40899029713.6566","55621712846.4997","73906295354.2209","80492110351.914","75071072629.2383","78291650463.8853","86437747818.9427","82948473097.4621","80647552206.8929","100553638940.646","123724117772.184","134089077915.734","156187233139.032","181349494010.963","213046028447.439","240645581765.69","304631065960.148","375958528861.961","423589028554.426","466709873266.44","436788296601.732","471854943804.544","577849567416.135","573205659783.84","650796975727.85","802592709103.474","1030178666462.3","1261621398745.66","1559921925068.49","1912617787361.96","2250060997457.04","1905309851607.98","2469024055557.15","2974583202722.3","3166260615988.09","3365505635567.58","3499021923460.19","3333514325234.64","3183513370322.42","3541587171161.46","3879357034406.29","3856879966475.5","3825518180272.9","4891398606170.84","5263994973017.74","4995260832359.13",
"Early-demographic dividend","EAR","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","24673973263.5683","26608769414.5481","28567195875.6416","32161312533.6117","36862716729.777","45337028748.0536","74950626133.1044","134400030050.909","139448739103.352","156918032295.811","174588695012.018","173521416239.029","242622539495.8","326532845245.053","346999700656.375","301819810683.558","274877137840.251","267519096097.093","248027485454.746","211694553852.403","246149350127.866","274577360110.869","303333033741.655","368060906156.04","383345425670.388","413302796721.318","427902938095.799","478063729814.896","552454775837.157","623714547683.214","666574311523.611","624151897713.593","675987294959.506","831984679287.372","786455381709.403","824621345025.005","945344951945.215","1174797125794.78","1447131401405.44","1707368957017.35","1973901096504.03","2336031252919.38","1861843509346.2","2388170443784","2848082778923.52","2933219714566.46","2918119684364.46","2836636168042.95","2400869083932.24","2384315180917.93","2684592420848.8","2973585953370.41","2918615384067.59","2459146830303.24","3292481302802.8","4034631614774.69","3907866027044.56",
"East Asia & Pacific","EAS","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","19629697490.9997","18619929169.3268","19851182578.5901","22035181348.7123","25067924742.4925","26566259578.9711","28897119324.845","30826410139.7977","34266106008.3443","39222150386.9527","45474819831.0993","53706865561.825","65297466183.6665","91411319068.8194","131181807538.902","135067838638.668","162639651260.947","191692576340.341","227817196296.78","271553723048.691","344702208746.508","392971587635.777","372843002003.952","388332153368.794","440810662062.287","443548668828.877","500102348931.068","599947355401.152","725439516600.463","786045197032.473","845065592677.722","954556779916.668","1061893432371.83","1162690243970.17","1339382244078.07","1581504363231.17","1643830044465.17","1729107688105.4","1583812118966.41","1674933210460.5","1982093111385.75","1831177366341.42","1967314779501.78","2299511562560.79","2859556505626.55","3298247847821.37","3840572687074.75","4477887579110.32","5112422396360.3","4285888907196.67","5479518607549.42","6458771527781.27","6747163647761.2","6937890038475.28","7134370776354.84","6645678911177.86","6410927923517.82","7099166757405.5","7712299554734.93","7550060075747.11","7234165900545.51","9056456682759.58","9675606452790.16","9229497790356.66",
"Europe & Central Asia (excluding high income)","ECA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","87112345266.8855","80423440152.8411","77044417874.0676","74906196490.7337","77654077817.0726","84398643659.9103","87817735535.7646","98886613933.6865","104892111463.571","92871574235.4651","107755214221.105","110253265898.74","121757012246.835","150328718946.546","205260120020.972","241175530498.326","288216237687.372","361418830140.998","474041549862.241","356155960631.767","415837918834.309","532600952552.065","563422254733.533","568735543275.786","553555794160.724","439632031863.81","410365137996.492","472264716482.783","536360333152.514","550311993151.761","461055843375.78","630093996100.045","742685636115.556","749848690250.278",
"Europe & Central Asia","ECS","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","203982011950.237","230785302657.185","276814368882.456","371077074236.092","479438901707.39","522452444935.088","568511051683.724","655502489631.376","796532094618.287","992648698704.645","1145974920338.12","1072007281478.77","1030413173760.26","1008030809392.61","1031993399467.23","1076428105330.02","1315768841410.26","1583375088854.91","1764767427290.77","1871600732151.48","2242539759987.36","2260582625964.97","2651707338083.02","2365426750978.16","2560342254235.89","3092740128617.68","3185299676303.67","3197546612680.16","3306791582326.96","3322302043092.58","3471338973260.33","3510245528160.46","3751552799934.26","4475544237999.65","5422918577636.93","5979073870105.1","6815859576625.88","8021295959896.82","9076188037240.28","7180728378571.73","8012901789624.32","9442194428180.04","9225116231884.39","9606146178910.88","9813794732343.88","8619655116861.33","8592548529399.23","9452846645684.04","10462446907403","10318301214734.4","9377203350296.71","11647592570440.2","12804292631349.7","12850624618490.4",
"Ecuador","ECU","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","197583708.637179","157101076.916528","155487234.055112","168447538.030717","199730212.551812","214348673.014374","254730015.67751","258096628.284948","285128576.588186","264625755.736998","270255452.361681","291407584.232848","395314355.576321","695769273.481998","1494867041.31279","1242549181.05773","1457947356.7839","1797611055.69568","1756420325.33584","2538498940.99274","3066325770.04385","3188263178.06229","2921016166.74387","2668859383.64477","2938788679.77761","3375175709.16469","2393508490.56698","2142866433.02142","2480621217.56321","2817482574.15302","3469124710.73644","4021964982.49125","4366816408.2041","3794531265.63282","4605277638.81941","5201004502.25113","5618746373.18659","6064677338.66933","5006507253.62681","5181939969.98499","6586251125.56278","6384717000","6956829000","8311611000","10241620000","13141840000","16312372000","18684515000","24624704000","17613615000","22139433000","28524740000","30559355000","31264903000","32207202000","22119535000","20061020000","22445453000","25304708000","25875328000","22320897000","29012537000","35892886000","34542687000",
"Egypt, Arab Rep.","EGY","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","847750109.217999","862076408.374703","943166740.380363","700000000","877723970.94431","1091183119.81914","1140015302.21882","1182006204.75698","1366851945.42698","1879700810.30542","2113327487.94388","2285998013.90268","3108577442.55394","2947998787.14372","4774142857.14286","6612494096.94444","6853648648.64865","7282512315.27094","7101280558.78929","6987744571.05999","7119673332.63533","5706267539.75678","5106048703.84918","6076093128.90403","7073523337.46386","8748317631.22476","10269192422.7318","11885776186.3208","12034813925.5702","11714116251.4828","13565319964.6122","14033018867.9245","14778761061.9469","13754427390.791","13653789442.6423","16174959635.99","16900269541.779","15595505617.9775","17500000000","22240259740.2597","27188019966.7221","32173913043.4783","39457092819.6147","53800000000","47205081669.6915","46751361161.5245","48537005163.5112","45766666666.6667","49085271317.8295","43529411764.7059","43423180592.9919","34392638036.8098","37289402173.913","47225661226.7867","53041002277.9043","47872738615.0967","44850223072.0204","71927051671.7325","75645997561.7681",
"Euro area","EMU","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","121791065648.427","138133423356.997","169571105663.381","229727072337.871","299904187511.21","324704142557.406","354823701164.477","409840048414.322","497408562207.644","622254340359.51","706772991869.639","654869454551.582","632166514321.148","620068143839.365","632961595163.237","656776138976.08","825733973098.355","992411058972.452","1109961227224.9","1185743455419.36","1471400298267.29","1522354830376.63","1656428578737.49","1524447402492.27","1702876870031.49","2088762245576.91","2142796988380.47","2120644328323.42","2224581434907.26","2238217149306.94","2288722163520.82","2326615632131.35","2495628815076.75","2992119916219.53","3586765497346.26","3859255163307.07","4330048589653.96","5132034956143.35","5691184545070.11","4565183794178.05","4970357137267.3","5754514346012.97","5544480410662.03","5813177020925.4","6037587320966.8","5394734192377.71","5475190590401.1","6013009995817.67","6612799415933.71","6512325754625.04","5965534462754.47","7300169681315.47","7834729464889.79","7990299868839.94",
"Eritrea","ERI","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54502214.5615604","142966419.337566","148977272.727273","129406250","202746708.19765","203302823.650328","110594504.430224","65684301.0104834","68310441.5584416","81309112.059541","85922706.0463553","56064246.3613527","64052293.7443336","67725717.1547712","83564227.6422764","76071544.7154472","61125203.2520325","84082757.7235772","101385281.300813","374897684.552846","","","","","","","","","","","","",
"Spain","ESP","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","4972693130.49679","6066773652.69461","7887709034.4292","10475953740.7196","12825214883.1843","14204585507.2464","14892643620.9898","17551967141.2924","22290496961.8056","29409382746.6534","33264230679.9722","33024130473.9593","33274590337.7253","32609483758.7007","36663185675.8435","37722088062.6223","45733713912.3203","56497570408.3008","65086234823.5966","68859531974.7013","84372755468.4949","90965543634.9079","102129839102.877","92985054255.4582","107763295242.827","134151321056.845","148003415210.824","151471590909.091","161627129969.93","167307718340.541","170912654970.981","174923611768.504","188203212026.667","232580150552.156","271668265945.947","288189779324.513","318141118708.235","383015720487.844","418147545809.375","343958924364.062","369060959966.667","437327285272.374","416701933892.578","446689924483.531","459120571553.332","402038652995.312","417712027692.608","461350495658.824","499658310234.509","486713932627.45","393398610432.686","494072023430.225","579512673488.329","615774914452.952",
"Estonia","EST","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2573466525.53586","2848889768.45438","2967518489.37844","2932836519.70347","3627803201.08206","4178072088.10769","4022130536.62692","3504490924.16843","3831095694.20822","4270175190.73184","5644211833.785","7418642236.02484","9230780997.38838","10769819345.1261","14052834656.4468","16160988721.2538","11949522089.4693","14652236228.9086","20104199023.8133","19844301075.3844","21239933054.6291","21804108132.1015","17725575721.5992","18537893089.3891","20411337063.7789","22761485754.8768","22954537118.5804","21684106552.8623","29591035406.6236","32529707578.718","31935540310.1908",
"Ethiopia","ETH","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5331910669.97519","5962716169.22631","5948445900.95456","6474164234.1889","6047701382.62093","5804121546.5048","6238602381.7425","7055586688.75777","7615438618.00348","7672983060.57996","8491174951.53881","10451093940.5472","10792608749.6624",
"European Union","EUU","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","140561297861.959","158989295051.848","194460259499.112","263978306991.926","343830532113.169","373146040568.219","406565657314.416","466586234023.937","563799772446.924","705776437056.59","801133114302.234","744148870817.441","717841022134.663","705266103602.175","721340017764.492","748153371724.9","938125415522.525","1129758140822.32","1261081172683.09","1343088543532.02","1654267762147.24","1701316014561.57","1848831201733.31","1701010598394.21","1904402829139.07","2346489790052.86","2413787078394.52","2391617981931.16","2513882636141.64","2529727430101.18","2597008513335.16","2639503039109.5","2837378179938.3","3411298012210.18","4109330977146.1","4459677307356.95","5037944241224.17","5996822536237.08","6697615933418.79","5355176287466.19","5868794871149.55","6809438482545.55","6556674205454.01","6877617293876.22","7146984768314.32","6376941839305.01","6478346982932.22","7130099572876.45","7849708276048.01","7753119827702.97","7146593526584.08","8747038242906.05","9434754041361.19","9668404154209.27",
"Fragile and conflict affected situations","FCS","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Finland","FIN","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","2711046149.49037","2827196646.77465","3487225408.66074","4596304652.24833","6381402237.27745","6523355422.66042","7499615325.43468","8995130588.75609","10101083032.491","13152190505.2664","16534905961.1093","16409479195.3706","15244850129.5177","14631725021.3493","15594578551.6423","15638910207.2141","18858784893.2677","22897335317.1919","26071073205.4016","27400581959.2629","31323277872.8036","27176885752.0953","28745686222.4582","27996252732.3826","35158793397.8372","47992919389.9782","47988609888.6876","47944107204.2149","50182465509.5683","50865246751.3515","52967332461.1766","51507654129.9213","54947289188.2354","64062137649.4116","76257431519.3052","82514287315.1751","93509466783.5293","112360012523.138","128286645761.719","91464252096.8749","95814846366.6669","107211177490.273","100237927391.016","103165553050.196","100273910699.215","83041492298.8281","83813596801.1675","95994657970.5884","106061524525.49","107085573184.314","97301402129.1832","117039250124.029","128023335132.296","122970518462.747",
"Fiji","FJI","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","583714462.110237","531725536.403601","516208393.166811","489764213.093154","504527538.871805","505914764.284984","537574611.648686","533742597.627704","625621391.38533","741168705.880608","833542664.365376","793123686.090279","795280876.598729","856610076.04871","1029830103.30402","1089500139.72509","1338202807.66764","1278196269.9361","1007390212.58626","1185149457.38402","1097328087.38035","1007246322.70097","1132973615.62028","1386509319.70579","1467801500.28852","1611428666.04457","1540665434.38078","1641930075.14128","2012612160.3815","1419133813.97965","1803535975.07231","2240457785.09384","2427351802.59379","2382978446.10603","2541930595.62507","2286771260.89921","2299808659.58593","2463429089.80949","2665063380.88896","2638408845.05736","1233536440.57442","1173264407.55073","2394014373.53474","3031004412.70467",
"France","FRA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","9218097244.95283","9721651418.4664","9960806434.91084","10957285670.096","12309840151.9873","13777986225.1601","14959146278.5996","16048630242.402","17593837376.4291","20287923378.5057","23725050194.8742","27354090209.5418","33827048114.4343","46342074248.6741","58910256410.2564","67956249043.9039","71988527724.6654","83014174913.0784","102571220930.233","127186247301.881","147148401117.665","135235968617.984","125156203213.894","125614080385.575","126491030548.675","129015914732.078","157252580736.812","183073229291.717","207505781301.619","222041949413.942","266219732562.342","270798744332.054","298940520446.097","275047486680.565","301941162570.888","362214482849.257","370198743428.645","370822656776.804","392709584167.223","389362241255.599","390504309338.04","389407179769.292","413353771803.138","481646963819.999","561042237466.411","593901326045.136","648243071809.411","741061331101.179","823983397589.844","670780157110.546","708600861200.001","814316094241.247","783713381111.719","825700281806.669","847269974207.056","746211770692.968","748010809661.091","803163777629.413","885114776507.45","862106200525.489","723479579565.761","888842353166.652","963967041638.136","990482069684.331",
"Faroe Islands","FRO","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","24293701.8795044","20833514.3054868","25515539.6824142","20546666.6666667","24293333.3333333","33466666.6666667","37576244.5867018","46350045.4434783","77923795.354988","79722390.8513675","80749719.3773222","104449526.676895","143590276.639494","140499127.320534","150752011.325694","178674656.339615","166508337.981182","149559996.937272","171011631.284095","162215524.180155","183175556.359183","251267088.139501","353053813.149303","353114635.985159","350470405.975233","421099713.374263","439774637.776094","441673501.892685","333285060.208","330631681.023911","367166235.271627","493216377.818921","455147045.352239","515369222.336288","549880738.048003","547806645.532976","598270994.063668","625608476.760526","702493885.170074","753756807.855442","739897713.989371","843381071.228823","985414151.144598","1144713621.5213","1002431136.60533","1089476936.20729","1313871930.54871","1275706623.55787","1491476969.22821","1556499129.52718","1369742477.11807","1534259159.40032","1679718268.94666","1684155449.442","1821680268.24413","1551767675.22369","1923044806.09781","2218833060.68044","",
"Micronesia, Fed. Sts.","FSM","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","3600000","","","","","","","","","","","","40334800","40239500","37246300","41045400","36239600","41921500","46366000","43854000","46055200","37304000","41837100","45844200","57728200","61367200","61304000","70347100","76935900","97807400","96425000","101619000","85658000","91885300","109856900","142584400","105568900","64323700","78392000","90465900","125788700",
"Gabon","GAB","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","48341345.5312062","52322628.8962401","57972564.1714843","72764821.7240816","90352324.3363887","97934826.2828379","97688670.9841776","130487347.979137","142588991.304229","173872519.607531","160996725.590708","253126077.95502","314647528.701288","425323421.818994","888640846.799033","1068531105.68706","1371832275.85209","1449448281.00501","1475698437.43477","1772269116.16008","2769790006.42064","2447269142.5972","2228502937.22195","2079692035.31957","2104556519.11258","2089867354.58983","1197784950.26755","1401160634.82486","1408435482.36896","1917191502.28126","2740347018.3592","2553606793.08992","2576724991.56859","2136542944.38168","2584714650.90058","2944909616.92425","3568070236.71063","3265552539.56344","2125424573.89843","2779726330.60532","3507168436.09882","2726388981.12968","2806922117.40111","3381594592.55817","4276662905.28425","5750501486.11868","6255613897.1935","7289977426.95595","9685333826.46034","6319926635.46137","8287739080.53121","11243840178.751","10465456444.2994","10092462761.8263","8104568513.24111","6620833388.51661","6175468782.21868","7498596948.54146","9158802458.42339","8678687828.8877","7275153456.62075","11229488167.8607","12934645038.4883","11631889368.1564",
"United Kingdom","GBR","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","28784228461.7231","32750099780.9686","35426263736.2637","43657251347.3787","55845350631.136","62031876106.1947","65819135669.3621","78844557823.1292","95044024928.0921","121411791613.723","151896374622.356","141920817926.045","133365068134.172","127420103077.156","128389684756.584","137865924024.641","150940908824.392","183382820722.34","201708733546.78","209783465314.136","254944208096.591","258132019400.353","270326024921.025","263472140071.986","297312578818.488","346553574246.489","374235569422.777","402231499672.561","403991387876.78","410232972011.001","427373278862.158","421484093853.462","437688848920.863","494222040816.326","582916514097.4","642700000000","745149954001.84","788437374949.98","805762867647.059","648608817572.831","717229317011.397","836104561850.802","828872120452.116","843516106640.604","875777609747.207","815304691846.949","777214710110.264","827907141571.723","906772479283.289","902036391533.849","801032485999.143","929801395238.219","1032613371395.66","1074576994056.37",
"Georgia","GEO","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","4779.26285945727","5871.21212121212","5950.63896205248","3000000000","1766666666.66667","1330000000","1266606260.29654","1452431596.545","686962011.296932","412452356.188495","548000077.071291","594735925.665034","533561535.912022","703050139.134834","787524463.137543","992558006.080135","1255516976.20768","1595471619.36561","2132207924.75209","2514950014.96827","3135124262.79204","3616332794.91706","3181108263.63809","4034702206.42279","5240466055.33962","6021090344.45253","7171991823.72922","7039423515.30611","6110413018.39917","6177710295.87299","7557302009.68942","8896766541.72421","9578376986.37911","5908062642.69865","8045446645.34757","13111621768.0543","15080402213.8887",
"Ghana","GHA","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","345070422.535211","342253521.126761","336619718.309859","328169014.084507","346478873.239437","353521126.760563","312676056.338028","304651162.790698","339215686.27451","387254901.960784","472549019.607843","382524271.84466","438345864.661654","647413793.103448","530434782.608696","544148936.170213","434322033.898305","334857142.857143","306108202.443281","451566951.566952","376348547.717842","200813953.488372","134733893.557423","225418871.252205","354924983.692107","479910714.285714","950751458.052938","997843537.414966","945129549.050633","879299610.894942","993956953.642384","1120134374.23496","1105235206.59265","1208940821.01401","1375682236.73196","1583544039.89526","2226334937.35746","2233536787.82789","2534277964.7526","2475841480.93143","2431743616.94123","2404077313.43492","2627802407.06598","3104918870.64991","3490692555.26712","3916311039.77093","5149454653.93664","6088927418.37771","7178293982.08643","7630156153.13385","9490812128.53579","14529631105.6309","16656935875.3268","15983077800.4896","15466373251.1673","16714895486.5637","17519660715.5782","20463639259.8332","22514781525.846","25592296037.4457","22081380379.4401","23901159997.9331","25742684855.6646","25994007257.8254",
"Gibraltar","GIB","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","620341457.628898","645766103.605838","640721931.678519","756205480.449991","828699105.16097","914493654.105981","817036636.463596","869566348.29711","769732341.447186","780067626.712016","742652391.130874","740132957.280735","763846909.977853","749004850.206526","734578556.20053","808614946.14937","781148029.848008","894584048.742242","895267037.392523","1021679586.62962","1005390515.52319","1479451796.12378","1507080730.53399","1512364187.92795","2079424654.58987","2212106802.63826","2531048956.99461","2217341683.36549","2342843828.77653","1890478290.50998","2524762071.66038","4611027664.18413","4767367526.90349","4710654157.74875","6617433828.58711","6917832412.83558","9170403854.29642","9247876842.87494",
"Gambia, The","GMB","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","15991781.4248778","18921503.3503804","16460090.3361445","18244685.1914963","19763503.6216058","18037835.1385527","19980333.1079835","26392897.1073276","37334614.5101457","51495206.9750515","46062022.5882239","50729191.5156394","57875483.3404851","72405656.3807974","103029780.073365","96172688.7652814","95784687.5532319","107766540.651678","90665413.338735","99014528.9755138","86556333.5933104","109029387.65125","134311372.434326","156436607.867284","189941809.815266","203220124.351594","218509709.449999","212861269.599302","158552463.839931","186876569.332473","184904931.249045","184290825.826675","212639014.948652","198771163.936193","201981399.986315","149998489.210091","157033586.749557","151438768.633212","198101350.569028","204546331.808865","221729529.524001","230768306.087865","226068893.109563","228340998.682611","226367642.899885","237665945.273699","280760743.774678","261079179.200762","268476270.62752","270072079.824199","236218944.858367","252666102.954695","362977228.194322","341709419.758649","174363311.784513","133283632.527104","100387472.865412","127428495.417349",
"Guinea-Bissau","GNB","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","8186670.55508244","8489510.54304972","9930096.23883934","14078894.6287056","12885645.7786748","14689462.8015332","15403961.3843872","27808007.2429169","24664099.6574793","22408816.911119","36495542.249917","45022336.5338938","33735282.6618941","25552411.0541443","48241735.6481288","36490902.9517635","17722485.0353187","51366733.5145825","53186611.8919387","49261011.2185044","63012779.6351588","66730021.0416126","28841802.3029029","54616172.7511684","100783590.532559","77026117.2990115","73982892.5111141","34228134.4905192","24267138.6641135","48255104.9892118","51238035.518078","41587831.2287611","53471573.1913399","66055955.2833714","75293449.9983864","86771562.6038594","65874890.1978049","83754002.6558802","112096348.812878","99060618.6425212","118824731.809732","223293310.786689","148143182.695346","146638162.015632","189520128.34835","288634342.955778","296013057.520557","390049715.257766","395944553.849329","401388597.896179","353021091.956536","425603146.300248","360848896.841446","352379920.033929",
"Equatorial Guinea","GNQ","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7183409023.02907","8303800358.81345","11584326308.4361","17621714169.082","11171995036.7048","13991011076.0339","16038364003.6332","16098337026.2265","14849114361.7473","14357208631.2116","7470701298.60658","5779217937.37982","7181836773.61884","7807722846.25857","5810566663.64454","4041173655.70763","5512726595.33217","7719516874.01492","5792863805.68764",
"Greece","GRC","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","429356340.605796","470518938.906249","435296748.693858","534784386.252816","510000503.942776","588338925.708289","803147716.839128","834337698.884669","806032733.386676","893900796.42539","1035806818.18182","1190227272.72727","1541636363.63636","2600724971.2313","3603863636.36364","4034027630.18066","4376557835.8209","5057520814.06105","6044090909.09091","8266964121.43514","10981806554.7562","11196635916.3592","9399265306.12245","8143970588.23529","8067826481.25756","7715319516.4076","9976100292.11295","11898955712.1288","12441705500.8407","12624099874.1083","14466921754.0843","14929958870.817","17292881658.9203","15285243757.4316","16843841292.1348","19745091925.2831","20839186013.59","23223405715.712","23536858065.26","27457026304.6885","30942467693.0212","31063176224.6205","31087273728.3679","37528698365.534","49899010820.7588","52827781598.0825","57920808886.1787","71817777404.1375","83145854167.4875","62889598470.3226","64767602720.9168","72135028424.6208","69565465932.7289","72167340436.45","76489983017.2778","62867562248.0769","60431141888.9686","70013677525.7613","82684241851.0211","82328450373.7254","60434496175.0476","87888863543.7699","106912564752.602","106879591270.351",
"Grenada","GRD","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","589145818.257828","716000532.126468","759541163.699305","761017142.392065","814482647.007982","924142592.648168","777486179.007985","852477963.042811","1020039815.88135","978942338.302308","1012247895.05996","1093422910.10352","939162803.528646","1103566726.94846","1160385303.83576","1358435085.31552","1230176954.70104","1108350891.26636","1146647117.68343","","",
"Guatemala","GTM","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","131900000","128700000","134800000","180400000","199900000","223500000","263400000","235600000","269500000","305400000","353600000","343100000","397300000","536500000","708400000","792000000","941700000","1340300000","1303700000","1473600000","1748000000","1471000100","1288999900","1176000000","1231300000","1161565304.34783","1160867534.24658","1122800040","1262786259.54198","1455681818.18182","1608646743.76103","1688646378.51768","1886230498.02442","2018148609.06032","2274655328.51312","2822490792.68922","2791706609.53507","3194396325.67574","3524472507.19379","3481400349.34261","3895405852.17951","5275589192.6201","5463975082.14327","5648926179.65218","6464755962.87974","6817685366.83004","7537142602.34385","8721101392.56831","9673807861.55819","9046835388.59935","10667621566.808","12688259461.4701","12530944105.5555","11658240604.9068","12579582120.7147","12331439231.3857","12387053734.7875","13252394991.303","13323270230.1386","13591570112.2741","12702168241.2438","15241812034.7725","18065395862.598","17542859180.286",
"Guam","GUM","Exports of goods and services (current US$)","NE.EXP.GNFS.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","722000000","631000000","846000000","956000000","1005000000","1005000000","973000000","838000000","846000000","928000000","1004000000","1053000000","1057000000","1048000000","1119000000","1141000000","1165000000","1414000000","379000000","193000000","545000000","",
